State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min Price,Max Price,Modal Price
Maharashtra,Pune,Pune(Moshi),Bitter gourd,Other,FAQ,7/30/2023,3000,5000,4000
Maharashtra,Sholapur,Mangal Wedha,Bitter gourd,Other,FAQ,7/30/2023,2900,6400,4500
NCT of Delhi,Delhi,Keshopur,Bitter gourd,Bitter Gourd,FAQ,7/30/2023,2200,2800,2500
Odisha,Bolangir,Kantabaji,Bitter gourd,Bitter Gourd,FAQ,7/30/2023,2500,3000,3000
Odisha,Dhenkanal,Hindol,Bitter gourd,Bitter Gourd,FAQ,7/30/2023,4000,4500,4200
Punjab,Gurdaspur,Dera Baba Nanak,Bitter gourd,Other,FAQ,7/30/2023,1800,2000,1900
Rajasthan,Jalore,Jalore,Bitter gourd,Other,FAQ,7/30/2023,1500,2000,1800
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Bitter gourd,Bitter Gourd,FAQ,7/30/2023,5500,5500,5500
Telangana,Warangal,Warangal,Bitter gourd,Bitter Gourd,FAQ,7/30/2023,4500,5000,4750
Tripura,North Tripura,Kanchanpur,Bitter gourd,Bitter Gourd,FAQ,7/30/2023,3800,4200,4000
Uttar Pradesh,Gonda,Nawabganj,Bitter gourd,Bitter Gourd,FAQ,7/30/2023,2300,2400,2350
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Bitter gourd,Bitter Gourd,FAQ,7/30/2023,2050,2200,2100
Uttar Pradesh,Siddharth Nagar,Naugarh,Bitter gourd,Bitter Gourd,FAQ,7/30/2023,2510,2530,2520
Uttar Pradesh,Sultanpur,Jafarganj,Bitter gourd,Bitter Gourd,FAQ,7/30/2023,2280,2360,2320
Andaman and Nicobar,Nicobar,Car Nicobar,Bitter gourd,Other,FAQ,7/31/2023,20000,22000,21000
Bihar,Kishanganj,Bahadurganj,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,3000,3400,3200
Gujarat,Dahod,Dahod(Veg. Market),Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2000,2750,2500
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bitter gourd,Other,FAQ,7/31/2023,2500,2500,2500
Gujarat,Surat,Surat,Bitter gourd,Other,FAQ,7/31/2023,2600,5000,3800
Gujarat,Surendranagar,Vadhvan,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,3500,4000,3750
Gujarat,Vadodara(Baroda),Padra,Bitter gourd,Other,FAQ,7/31/2023,3000,4000,3500
Haryana,Gurgaon,Gurgaon,Bitter gourd,Other,FAQ,7/31/2023,1000,2000,1500
Haryana,Kurukshetra,Shahabad,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2500,2500,2500
Himachal Pradesh,Hamirpur,Hamirpur,Bitter gourd,Other,FAQ,7/31/2023,2500,5000,3700
Himachal Pradesh,Kangra,Kangra,Bitter gourd,Other,FAQ,7/31/2023,3500,4000,3750
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Bitter gourd,Bitter Gourd,FAQ,7/31/2023,3800,4200,4000
Himachal Pradesh,Kangra,Palampur,Bitter gourd,Other,FAQ,7/31/2023,3500,4000,3750
Himachal Pradesh,Kullu,Bhuntar,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2000,2500,2200
Himachal Pradesh,Shimla,Shimla,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2500,5000,3000
Himachal Pradesh,Shimla,Shimla and Kinnaur(Rampur),Bitter gourd,Bitter Gourd,FAQ,7/31/2023,5500,6000,5700
Jammu and Kashmir,Kathua,Kathua,Bitter gourd,Other,FAQ,7/31/2023,2000,2500,2250
Karnataka,Bangalore,Ramanagara,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2800,3200,3000
Kerala,Alappuzha,Aroor,Bitter gourd,Other,FAQ,7/31/2023,4800,5000,4900
Kerala,Alappuzha,Chengannur,Bitter gourd,Other,FAQ,7/31/2023,4700,5200,5000
Kerala,Alappuzha,Harippad,Bitter gourd,Other,FAQ,7/31/2023,5000,5500,5000
Kerala,Alappuzha,Kayamkulam,Bitter gourd,Other,FAQ,7/31/2023,5200,5400,5300
Kerala,Alappuzha,Mannar,Bitter gourd,Other,FAQ,7/31/2023,4500,4700,4600
Kerala,Ernakulam,Angamaly,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,5500,6500,6000
Kerala,Ernakulam,Moovattupuzha,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,5100,5300,5200
Kerala,Ernakulam,Perumbavoor,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,4800,5800,5000
Kerala,Ernakulam,Piravam,Bitter gourd,Other,FAQ,7/31/2023,6000,7000,6500
Kerala,Ernakulam,Thrippunithura,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,6000,7000,6200
Kerala,Idukki,Adimali,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,6000,6000,6000
Kerala,Idukki,Thodupuzha,Bitter gourd,Other,FAQ,7/31/2023,4000,4500,4500
Kerala,Kasargod,Kanjangadu,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,5800,6500,6000
Kerala,Kollam,Kottarakkara,Bitter gourd,Other,FAQ,7/31/2023,8000,8000,8000
Kerala,Kollam,Sasthamkotta,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,9000,9500,9200
Kerala,Kottayam,Ettumanoor,Bitter gourd,Other,FAQ,7/31/2023,4800,5200,5000
Kerala,Kottayam,Kuruppanthura,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,6000,7000,6800
Kerala,Kottayam,Pala,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,4000,5000,4500
Kerala,Kottayam,Thalayolaparambu,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,5400,5800,5600
Kerala,Kozhikode(Calicut),Perambra,Bitter gourd,Other,FAQ,7/31/2023,5700,6000,5800
Kerala,Malappuram,Kottakkal,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,5200,5300,5250
Kerala,Malappuram,Manjeri,Bitter gourd,Other,FAQ,7/31/2023,4800,4900,4850
Kerala,Malappuram,Thirurrangadi,Bitter gourd,Other,FAQ,7/31/2023,5500,5500,5500
Kerala,Palakad,Koduvayoor,Bitter gourd,Other,FAQ,7/31/2023,5000,6000,5500
Kerala,Palakad,Palakkad,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,5500,6500,6100
Kerala,Palakad,Pattambi,Bitter gourd,Other,FAQ,7/31/2023,5000,5500,5200
Kerala,Thirssur,Chelakkara,Bitter gourd,Other,FAQ,7/31/2023,5000,5500,5200
Kerala,Thirssur,Kodungalloor,Bitter gourd,Other,FAQ,7/31/2023,5000,5000,5000
Kerala,Thirssur,Mattathur,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,6500,7000,7000
Kerala,Thiruvananthapuram,Aralamoodu,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,6000,6000,6000
Kerala,Thiruvananthapuram,Kattakada,Bitter gourd,Other,FAQ,7/31/2023,6500,7000,6500
Kerala,Thiruvananthapuram,Neyyatinkara,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,6100,6500,6200
Kerala,Thiruvananthapuram,Vamanapuram,Bitter gourd,Other,FAQ,7/31/2023,7000,7500,7200
Kerala,Wayanad,Kalpetta,Bitter gourd,Other,FAQ,7/31/2023,2500,2600,2600
Kerala,Wayanad,Pulpally,Bitter gourd,Other,FAQ,7/31/2023,4200,4400,4300
Madhya Pradesh,Badwani,Badwani,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,1600,1600,1600
Madhya Pradesh,Khargone,Badwaha,Bitter gourd,Other,FAQ,7/31/2023,1350,2150,1600
Madhya Pradesh,Khargone,Khargone,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,1000,1500,1200
Maharashtra,Ahmednagar,Shrirampur,Bitter gourd,Other,FAQ,7/31/2023,1500,2000,1700
Maharashtra,Pune,Pune,Bitter gourd,Other,FAQ,7/31/2023,1500,4000,2750
Maharashtra,Pune,Pune(Moshi),Bitter gourd,Other,FAQ,7/31/2023,4000,5000,4500
Maharashtra,Satara,Karad,Bitter gourd,Other,FAQ,7/31/2023,3000,3200,3200
Maharashtra,Sholapur,Akluj,Bitter gourd,Other,FAQ,7/31/2023,3500,5800,5000
Nagaland,Dimapur,Niuland,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,3000,3300,3200
Nagaland,Kiphire,Kipheri,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,3150,3340,3230
Nagaland,Kohima,Tseminyu,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,3500,4000,3800
Nagaland,Mokokchung,Mangkolemba,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2500,3500,3000
Nagaland,Wokha,Wokha Town,Bitter gourd,Other,FAQ,7/31/2023,4800,5500,5000
Odisha,Bargarh,Attabira,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,3800,4000,3800
Odisha,Bhadrak,Sahidngar,Bitter gourd,Other,FAQ,7/31/2023,4000,6000,5000
Odisha,Bolangir,Kantabaji,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2500,3500,3000
Odisha,Dhenkanal,Hindol,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,3000,3500,3200
Odisha,Kendrapara,Chatta Krushak Bazar,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,4000,5000,4000
Odisha,Kendrapara,Kendrapara(Marshaghai),Bitter gourd,Bitter Gourd,FAQ,7/31/2023,4000,5000,5000
Odisha,Keonjhar,Anandapur,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,5000,6000,5500
Odisha,Koraput,Koraput,Bitter gourd,Other,FAQ,7/31/2023,3600,3800,3700
Odisha,Koraput,Koraput(Semilguda),Bitter gourd,Other,FAQ,7/31/2023,3400,3600,3500
Odisha,Mayurbhanja,Baripada,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,4000,5000,4500
Odisha,Mayurbhanja,Betnoti,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2500,3500,3000
Odisha,Mayurbhanja,Saraskana,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,4000,5000,4500
Odisha,Nayagarh,Bahadajholla,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,3200,3700,3500
Odisha,Sundergarh,Panposh,Bitter gourd,Other,FAQ,7/31/2023,2200,2600,2500
Punjab,Barnala,Barnala,Bitter gourd,Other,FAQ,7/31/2023,3000,5500,4250
Punjab,Fatehgarh,Bassi Pathana,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,3000,3500,3200
Punjab,Ludhiana,Sahnewal,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,1400,1400,1400
Punjab,Mohali,Dera Bassi,Bitter gourd,Other,FAQ,7/31/2023,2400,2600,2600
Punjab,Mohali,Kurali,Bitter gourd,Other,FAQ,7/31/2023,2300,2500,2400
Punjab,Ropar (Rupnagar),Morinda,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2000,3000,2500
Punjab,Tarntaran,Harike,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2400,2500,2500
Punjab,Tarntaran,Naushera Pannuan,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,1800,2000,1900
Rajasthan,Jaipur,Jaipur(F&V),Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2000,2500,2250
Rajasthan,Jalore,Jalore,Bitter gourd,Other,FAQ,7/31/2023,1500,2000,1800
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Bitter gourd,Other,FAQ,7/31/2023,1000,2000,1500
Telangana,Karimnagar,Karimnagar(Rythu Bazar),Bitter gourd,Bitter Gourd,FAQ,7/31/2023,5000,7000,6000
Telangana,Mahbubnagar,Kalwakurthy,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,5000,6000,5500
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Bitter gourd,Bitter Gourd,FAQ,7/31/2023,5500,5500,5500
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Bitter gourd,Bitter Gourd,FAQ,7/31/2023,5500,5500,5500
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Bitter gourd,Bitter Gourd,FAQ,7/31/2023,5500,5500,5500
Telangana,Warangal,Warangal,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,4500,5000,4750
Tripura,North Tripura,Kanchanpur,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,3800,4200,4000
Tripura,Sepahijala,Melaghar,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,5000,6000,5500
Tripura,Sepahijala,Sonamura,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,5500,6000,5800
Uttar Pradesh,Allahabad,Ajuha,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2360,2500,2440
Uttar Pradesh,Allahabad,Allahabad,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2800,3200,2900
Uttar Pradesh,Ambedkarnagar,Akbarpur,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2400,2600,2500
Uttar Pradesh,Badaun,Badayoun,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,1880,2000,1950
Uttar Pradesh,Bahraich,Bahraich,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2360,2540,2450
Uttar Pradesh,Bahraich,Naanpara,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2420,2480,2450
Uttar Pradesh,Barabanki,Barabanki,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2400,2500,2450
Uttar Pradesh,Bulandshahar,Sikarpur,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,1800,2000,1900
Uttar Pradesh,Farukhabad,Kayamganj,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2400,2500,2450
Uttar Pradesh,Firozabad,Firozabad,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2640,2800,2740
Uttar Pradesh,Ghaziabad,Ghaziabad,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2800,2900,2850
Uttar Pradesh,Jaunpur,Shahganj,Bitter gourd,Other,FAQ,7/31/2023,2500,2600,2550
Uttar Pradesh,Kanpur,Uttaripura,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2200,2400,2300
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,600,750,650
Uttar Pradesh,Muzaffarnagar,Kadhle,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,800,820,810
Uttar Pradesh,Muzaffarnagar,Kairana,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,1450,1500,1480
Uttar Pradesh,Muzaffarnagar,Shamli,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2050,2150,2100
Uttar Pradesh,Raebarelli,Jayas,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2050,2160,2100
Uttar Pradesh,Raebarelli,Lalganj,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,1250,1350,1300
Uttar Pradesh,Saharanpur,Chutmalpur,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,1200,1400,1300
Uttar Pradesh,Siddharth Nagar,Naugarh,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2510,2530,2520
Uttar Pradesh,Sultanpur,Jafarganj,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2250,2350,2300
Uttar Pradesh,Sultanpur,Sultanpur,Bitter gourd,Bitter Gourd,FAQ,7/31/2023,2200,2410,2315
Uttrakhand,Dehradoon,Vikasnagar,Bitter gourd,Other,FAQ,7/31/2023,2500,3000,3000
Uttrakhand,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Bitter gourd,Other,FAQ,7/31/2023,1000,1300,1200
Uttrakhand,Nanital,Haldwani,Bitter gourd,Other,FAQ,7/31/2023,1500,1700,1600
Uttrakhand,Nanital,Ramnagar,Bitter gourd,Other,FAQ,7/31/2023,2000,2500,2250
West Bengal,Dakshin Dinajpur,Gangarampur(Dakshin Dinajpur),Bitter gourd,Other,FAQ,7/31/2023,3000,3500,3300
West Bengal,North 24 Parganas,Barasat,Bitter gourd,Other,FAQ,7/31/2023,4000,4000,4000
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Bitter gourd,Bitter Gourd,FAQ,7/31/2023,4900,5100,5000
Bihar,Sheikhpura,Barbigha,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,700,900,800
Bihar,Sheikhpura,Shekhpura,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,700,900,800
Chattisgarh,Durg,Durg,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,2500,2600,2550
Gujarat,Ahmedabad,Ahmedabad,Bitter gourd,Other,FAQ,8/1/2023,1000,4000,2650
Gujarat,Amreli,Dhari,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,2000,4000,3100
Gujarat,Anand,"Anand(Veg,Yard,Anand)",Bitter gourd,Bitter Gourd,FAQ,8/1/2023,2000,2500,2250
Gujarat,Bharuch,Ankleshwar,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,1500,3500,2000
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol)",Bitter gourd,Other,FAQ,8/1/2023,2000,2500,2250
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bitter gourd,Other,FAQ,8/1/2023,2500,2500,2500
Gujarat,Junagarh,Talalagir,Bitter gourd,Other,FAQ,8/1/2023,3000,5500,4000
Gujarat,Rajkot,Morbi,Bitter gourd,Other,FAQ,8/1/2023,2500,3500,3000
Gujarat,Surat,Surat,Bitter gourd,Other,FAQ,8/1/2023,3000,4500,3750
Haryana,Ambala,Shahzadpur,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,2000,2200,2200
Haryana,Fatehabad,Jakhal,Bitter gourd,Other,FAQ,8/1/2023,2000,2000,2000
Haryana,Hissar,Barwala(Hisar),Bitter gourd,Other,FAQ,8/1/2023,1500,2000,1800
Haryana,Hissar,Uklana,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,1500,1800,1800
Haryana,Jhajar,Bahadurgarh,Bitter gourd,Other,FAQ,8/1/2023,1800,3500,2000
Haryana,Kurukshetra,Ladwa,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,2500,4000,3300
Haryana,Kurukshetra,Shahabad,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,1500,2500,2500
Haryana,Kurukshetra,Thanesar,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,2000,3000,2500
Haryana,Mahendragarh-Narnaul,Mohindergarh,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,1000,2000,1500
Haryana,Yamuna Nagar,Chhachrauli,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,2500,2500,2500
Haryana,Yamuna Nagar,Mustafabad,Bitter gourd,Other,FAQ,8/1/2023,2000,2500,2200
Haryana,Yamuna Nagar,Radaur,Bitter gourd,Other,FAQ,8/1/2023,1200,1800,1500
Haryana,Yamuna Nagar,Sadhaura,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,2000,2200,2100
Himachal Pradesh,Chamba,Chamba,Bitter gourd,Other,FAQ,8/1/2023,4500,5000,4750
Himachal Pradesh,Hamirpur,Hamirpur,Bitter gourd,Other,FAQ,8/1/2023,3000,3500,3250
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Bitter gourd,Bitter Gourd,FAQ,8/1/2023,3800,4200,4000
Himachal Pradesh,Kangra,Palampur,Bitter gourd,Other,FAQ,8/1/2023,3500,4000,3750
Himachal Pradesh,Kullu,Bhuntar,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,3000,3500,3200
Himachal Pradesh,Mandi,Mandi(Mandi),Bitter gourd,Bitter Gourd,FAQ,8/1/2023,2000,2500,2200
Himachal Pradesh,Shimla,Shimla,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,2500,4500,3400
Himachal Pradesh,Shimla,Shimla and Kinnaur(Rampur),Bitter gourd,Bitter Gourd,FAQ,8/1/2023,5000,5500,5200
Himachal Pradesh,Sirmore,Paonta Sahib,Bitter gourd,Other,FAQ,8/1/2023,2000,4000,3000
Himachal Pradesh,Una,Una,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,3500,3500,3500
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Bitter gourd,Other,FAQ,8/1/2023,2000,2500,2250
Jammu and Kashmir,Kathua,Kathua,Bitter gourd,Other,FAQ,8/1/2023,2000,3000,2500
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bitter gourd,Bitter Gourd,FAQ,8/1/2023,3000,3400,3200
Karnataka,Bangalore,Doddaballa Pur,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,3400,4000,3700
Karnataka,Bangalore,Ramanagara,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,3000,3500,3300
Karnataka,Davangere,Davangere,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,2800,3200,3000
Karnataka,Kolar,Bangarpet,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,2000,3000,2500
Karnataka,Kolar,Chintamani,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,2500,3500,3000
Kerala,Alappuzha,Chengannur,Bitter gourd,Other,FAQ,8/1/2023,3900,4200,4000
Kerala,Alappuzha,Harippad,Bitter gourd,Other,FAQ,8/1/2023,5000,5500,5000
Kerala,Alappuzha,Kayamkulam,Bitter gourd,Other,FAQ,8/1/2023,5100,5300,5200
Kerala,Ernakulam,Angamaly,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,6000,7000,6500
Kerala,Ernakulam,Moovattupuzha,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,5100,5300,5200
Kerala,Ernakulam,Perumbavoor,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,5000,6000,5500
Kerala,Ernakulam,Thrippunithura,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,6000,7000,6200
Kerala,Idukki,Adimali,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,6000,6000,6000
Kerala,Idukki,Thodupuzha,Bitter gourd,Other,FAQ,8/1/2023,4000,4500,4500
Kerala,Idukki,Vandiperiyar,Bitter gourd,Other,FAQ,8/1/2023,1000,1000,1000
Kerala,Kasargod,Kanjangadu,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,5800,6600,6000
Kerala,Kasargod,Neeleswaram,Bitter gourd,Other,FAQ,8/1/2023,6800,7000,6900
Kerala,Kollam,Kollam,Bitter gourd,Other,FAQ,8/1/2023,8000,9000,8500
Kerala,Kollam,Kottarakkara,Bitter gourd,Other,FAQ,8/1/2023,7500,7500,7500
Kerala,Kollam,Punalur,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,8000,8400,8200
Kerala,Kollam,Sasthamkotta,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,9000,9500,9200
Kerala,Kottayam,Kottayam,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,4800,5200,5000
Kerala,Kottayam,Thalayolaparambu,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,4300,4800,4500
Kerala,Kozhikode(Calicut),Kallachi,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,5300,5700,5500
Kerala,Kozhikode(Calicut),Palayam,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,4300,4500,4400
Kerala,Kozhikode(Calicut),Palayam,Bitter gourd,Other,FAQ,8/1/2023,4300,4500,4400
Kerala,Malappuram,Kottakkal,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,5300,5400,5350
Kerala,Malappuram,Manjeri,Bitter gourd,Other,FAQ,8/1/2023,4800,4900,4850
Kerala,Palakad,Palakkad,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,5400,6000,5800
Kerala,Palakad,Pattambi,Bitter gourd,Other,FAQ,8/1/2023,5000,5500,5200
Kerala,Thirssur,Chelakkara,Bitter gourd,Other,FAQ,8/1/2023,4500,5000,4800
Kerala,Thirssur,Thrissur,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,3500,4000,3500
Kerala,Thiruvananthapuram,Aralamoodu,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,5000,8000,8000
Kerala,Thiruvananthapuram,Nedumangadu,Bitter gourd,Other,FAQ,8/1/2023,6500,8700,7000
Kerala,Thiruvananthapuram,Neyyatinkara,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,6100,6500,6200
Kerala,Thiruvananthapuram,Parassala,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,5000,5000,5000
Kerala,Wayanad,Kalpetta,Bitter gourd,Other,FAQ,8/1/2023,2500,2600,2600
Madhya Pradesh,Indore,Mhow,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,2600,2600,2600
Madhya Pradesh,Katni,Katni(F&V),Bitter gourd,Other,FAQ,8/1/2023,1000,2000,1000
Madhya Pradesh,Khandwa,Khandwa(F&V),Bitter gourd,Bitter Gourd,FAQ,8/1/2023,1000,2700,1500
Madhya Pradesh,Khargone,Khargone,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,800,1500,1200
Maharashtra,Ahmednagar,Ahmednagar,Bitter gourd,Other,FAQ,8/1/2023,2000,5000,3500
Maharashtra,Ahmednagar,Rahata,Bitter gourd,Other,FAQ,8/1/2023,3000,4000,3500
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Bitter gourd,Other,FAQ,8/1/2023,2800,3200,3000
Maharashtra,Aurangabad,Aurangabad,Bitter gourd,Other,FAQ,8/1/2023,1400,2500,1950
Maharashtra,Chandrapur,Chandrapur(Ganjwad),Bitter gourd,Other,FAQ,8/1/2023,2000,3000,2500
Maharashtra,Jalgaon,Bhusaval,Bitter gourd,Other,FAQ,8/1/2023,2500,3000,3000
Maharashtra,Jalgaon,Jalgaon,Bitter gourd,Other,FAQ,8/1/2023,2000,3000,2500
Maharashtra,Mumbai,Mumbai,Bitter gourd,Other,FAQ,8/1/2023,3800,4500,4200
Maharashtra,Nagpur,Kamthi,Bitter gourd,Other,FAQ,8/1/2023,3500,4500,4000
Maharashtra,Nagpur,Nagpur,Bitter gourd,Other,FAQ,8/1/2023,2000,2500,2250
Maharashtra,Nandurbar,Navapur,Bitter gourd,Other,FAQ,8/1/2023,4000,4000,4000
Maharashtra,Pune,Khed(Chakan),Bitter gourd,Other,FAQ,8/1/2023,3500,4500,4000
Maharashtra,Pune,Pune,Bitter gourd,Other,FAQ,8/1/2023,1000,4000,2500
Maharashtra,Pune,Pune(Khadiki),Bitter gourd,Other,FAQ,8/1/2023,2000,2000,2000
Maharashtra,Pune,Pune(Moshi),Bitter gourd,Other,FAQ,8/1/2023,4000,5000,4500
Maharashtra,Raigad,Panvel,Bitter gourd,Other,FAQ,8/1/2023,3500,4000,3800
Maharashtra,Satara,Karad,Bitter gourd,Other,FAQ,8/1/2023,3000,3500,3500
Maharashtra,Satara,Satara,Bitter gourd,Other,FAQ,8/1/2023,3000,4000,3500
Maharashtra,Sholapur,Solapur,Bitter gourd,Other,FAQ,8/1/2023,3000,4000,3000
Maharashtra,Thane,Kalyan,Bitter gourd,Other,FAQ,8/1/2023,2500,3000,2750
Meghalaya,West Garo Hills,Tura,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,4200,4500,4400
Nagaland,Dimapur,Niuland,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,3000,3300,3200
Nagaland,Kiphire,Kipheri,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,3250,3440,3360
Nagaland,Kohima,Jalukie,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,9600,9800,9700
Nagaland,Mokokchung,Mangkolemba,Bitter gourd,Bitter Gourd,FAQ,8/1/2023,2500,3500,3000
